信息：Activity:perform_architectural_synthesis: 1094 mini seconds publishing element
信息：Activity:define_evaluation_mission: 781 mini seconds publishing element
信息：Concept:lifecycle_objectives: 62 mini seconds publishing element
信息：CustomCategory:elaboration: 47 mini seconds publishing element
信息：: 2985 mini-second(s) publishing element CapabilityPattern:elaboration_iteration[core.base_rup\capabilitypatterns\elaboration_iteration_7F413F67.html]
信息：CapabilityPattern:elaboration_iteration: 2985 mini seconds publishing element
信息：CapabilityPattern:elaboration_iteration: 11375 mini seconds publishing process specific layout data
信息：: 1625 mini-second(s) publishing element Activity:plan_entire_project[core.base_rup\capabilitypatterns\plan_entire_project_F0B3E8A8.html]
信息：Activity:plan_entire_project: 1625 mini seconds publishing element
信息：Activity:plan_project_configuration_change_control: 407 mini seconds publishing element
信息：: 1250 mini-second(s) publishing element Activity:ongoing_management_and_support[core.base_rup\capabilitypatterns\ongoing_management_and_support_2F847DC.html]
信息：Activity:ongoing_management_and_support: 1265 mini seconds publishing element
信息：Activity:change_and_deliver_configuration_items: 391 mini seconds publishing element
信息：Activity:manage_baselines_releases: 375 mini seconds publishing element
信息：Activity:monitor_report_configuration_status: 484 mini seconds publishing element
信息：Concept:lifecycle_architecture: 110 mini seconds publishing element
信息：CustomCategory:construction: 47 mini seconds publishing element
信息：: 1625 mini-second(s) publishing element CapabilityPattern:construction_iteration[core.base_rup\capabilitypatterns\construction_iteration_770E29E0.html]
信息：CapabilityPattern:construction_iteration: 1640 mini seconds publishing element
信息：CapabilityPattern:construction_iteration: 8578 mini seconds publishing process specific layout data
信息：: 1266 mini-second(s) publishing element Activity:ongoing_management_and_support[core.base_rup\capabilitypatterns\ongoing_management_and_support_52569977.html]
信息：Activity:ongoing_management_and_support: 1266 mini seconds publishing element
信息：Concept:initial_operational_capability: 109 mini seconds publishing element
信息：CustomCategory:transition: 47 mini seconds publishing element
信息：: 1906 mini-second(s) publishing element CapabilityPattern:transition_iteration[core.base_rup\capabilitypatterns\transition_iteration_55519BD6.html]
信息：CapabilityPattern:transition_iteration: 1922 mini seconds publishing element
信息：CapabilityPattern:transition_iteration: 10750 mini seconds publishing process specific layout data
信息：: 1094 mini-second(s) publishing element Activity:ongoing_management_and_support[core.base_rup\capabilitypatterns\ongoing_management_and_support_DE4E5F80.html]
信息：Activity:ongoing_management_and_support: 1094 mini seconds publishing element
信息：: 1391 mini-second(s) publishing element Activity:implement_components[core.base_rup\capabilitypatterns\implement_components_453CB1D9.html]
信息：Activity:implement_components: 1391 mini seconds publishing element
信息：: 2109 mini-second(s) publishing element Activity:develop_components_within_scope_1[core.base_rup\capabilitypatterns\develop_components_within_scope_1_A7FE2413.html]
信息：Activity:develop_components_within_scope_1: 2125 mini seconds publishing element
信息：Activity:integrate_and_test: 812 mini seconds publishing element
信息：Activity:plan_for_next_iteration: 891 mini seconds publishing element
信息：Activity:close-out_project: 453 mini seconds publishing element
信息：Concept:product_release: 109 mini seconds publishing element
信息：RoleSetGrouping:rup_role_sets: 63 mini seconds publishing element
信息：CustomCategory:disciplines: 47 mini seconds publishing element
信息：CustomCategory:work_products: 62 mini seconds publishing element
信息：Domain:rup_domains: 32 mini seconds publishing element
信息：CustomCategory:work_product_kinds: 78 mini seconds publishing element
信息：WorkProductType:concept: 265 mini seconds publishing element
信息：WorkProductType:specification: 125 mini seconds publishing element
信息：WorkProductType:infrastructure: 47 mini seconds publishing element
信息：WorkProductType:plan: 78 mini seconds publishing element
信息：WorkProductType:solution: 94 mini seconds publishing element
信息：Guideline:compilation_dependency_in_implementation: 62 mini seconds publishing element
信息：Guideline:testing_and_evaluating_components: 78 mini seconds publishing element
信息：WorkProductType:process: 47 mini seconds publishing element
信息：WorkProductType:model: 110 mini seconds publishing element
信息：WorkProductType:model_element: 421 mini seconds publishing element
信息：Checklist:actor: 79 mini seconds publishing element
信息：Guideline:actor: 156 mini seconds publishing element
信息：Guideline:analysis_class: 172 mini seconds publishing element
信息：Guideline:building_web_applications_with_the_uml: 62 mini seconds publishing element
信息：Guideline:testing_and_evaluating_classes: 94 mini seconds publishing element
信息：Guideline:implementation_subsystem: 156 mini seconds publishing element
信息：Checklist:signal: 63 mini seconds publishing element
信息：Example:csps_use_case_specifications_-_elaboration_phase: 515 mini seconds publishing element
信息：Example:csps_use_case_specifications_-_inception_phase: 250 mini seconds publishing element
信息：Template:use_case_specification_informal: 203 mini seconds publishing element
信息：Checklist:use_case: 78 mini seconds publishing element
信息：Guideline:use_case: 125 mini seconds publishing element
信息：Guideline:activity_diagram_in_the_use-case_model: 125 mini seconds publishing element
信息：Guideline:use-case_package: 47 mini seconds publishing element
信息：WorkProductType:assessment: 78 mini seconds publishing element
信息：WorkProductType:project_data: 94 mini seconds publishing element
信息：CustomCategory:guidance: 156 mini seconds publishing element
信息：CustomCategory:g_concepts: 172 mini seconds publishing element
信息：SupportingMaterial:copyright: 31 mini seconds publishing element
信息：Concept:release: 63 mini seconds publishing element
信息：Concept:build: 47 mini seconds publishing element
信息：Concept:work_product: 31 mini seconds publishing element
信息：Concept:phase: 63 mini seconds publishing element
信息：Concept:process_contribution: 31 mini seconds publishing element
信息：Concept:process_quality: 31 mini seconds publishing element
信息：Concept:effect_of_implementing_a_process: 47 mini seconds publishing element
信息：Concept:pilot_project: 78 mini seconds publishing element
信息：Concept:team_profile: 31 mini seconds publishing element
信息：Concept:user-centered_design: 141 mini seconds publishing element
信息：Concept:composite_role: 31 mini seconds publishing element
信息：CustomCategory:g_guidelines: 203 mini seconds publishing element
信息：Guideline:alternative_representations_of_document_artifacts: 47 mini seconds publishing element
信息：Guideline:rup_tailoring: 63 mini seconds publishing element
信息：Guideline:test_case: 156 mini seconds publishing element
信息：Guideline:review_existing_requirements: 47 mini seconds publishing element
信息：Guideline:brainstorming_and_idea_reduction: 31 mini seconds publishing element
信息：Guideline:classifying_work_products: 47 mini seconds publishing element
信息：Guideline:role_playing: 46 mini seconds publishing element
信息：Guideline:development_process_workshop: 47 mini seconds publishing element
信息：Guideline:process_tailoring_practices: 78 mini seconds publishing element
信息：Guideline:process_discriminants: 94 mini seconds publishing element
信息：Guideline:interviews: 156 mini seconds publishing element
信息：Guideline:pareto_diagrams: 110 mini seconds publishing element
信息：Guideline:requirements_workshop: 78 mini seconds publishing element
信息：Guideline:storyboarding: 62 mini seconds publishing element
信息：Guideline:use-case_workshop: 391 mini seconds publishing element
信息：Guideline:fishbone_diagrams: 78 mini seconds publishing element
信息：CustomCategory:g_supporting_materials: 266 mini seconds publishing element
信息：SupportingMaterial:rational_tools: 47 mini seconds publishing element
信息：SupportingMaterial:develop_iteratively: 109 mini seconds publishing element
信息：SupportingMaterial:keyword_index: 47 mini seconds publishing element
信息：SupportingMaterial:process_guidance: 62 mini seconds publishing element
信息：SupportingMaterial:working_with_extended_help: 47 mini seconds publishing element
信息：SupportingMaterial:search_engine: 63 mini seconds publishing element
信息：SupportingMaterial:my_rup_tree: 906 mini seconds publishing element
信息：SupportingMaterial:manage_requirements: 47 mini seconds publishing element
信息：CustomCategory:g_white_papers: 203 mini seconds publishing element
信息：Whitepaper:an_enabler_for_higher_process_maturity: 203 mini seconds publishing element
信息：Whitepaper:model_structure_guidelines_for_rational_xde_developer: 266 mini seconds publishing element
信息：Whitepaper:reaching_cmm_levels_2_and_3: 78 mini seconds publishing element
信息：Whitepaper:system_variants: 78 mini seconds publishing element
信息：CustomCategory:g_templates: 63 mini seconds publishing element
信息：Template:development_case_informal: 93 mini seconds publishing element
信息：CustomCategory:g_checklists: 110 mini seconds publishing element
信息：CustomCategory:g_examples: 843 mini seconds publishing element
信息：Example:collegiate_sports_paging_system: 563 mini seconds publishing element
信息：Example:csps_creative_design_brief_-_inception_phase: 125 mini seconds publishing element
信息：Example:csps_design_comps_-_inception_phase: 109 mini seconds publishing element
信息：Example:csps_development_case_-_inception_phase: 94 mini seconds publishing element
信息：Example:csps_release_notes_-_transition_phase: 125 mini seconds publishing element
信息：Example:csps_requirements_management_plan_-_inception_phase: 125 mini seconds publishing element
信息：Example:csps_test_plan_-_elaboration_phase: 109 mini seconds publishing element
信息：CustomCategory:g_tool_mentors: 47 mini seconds publishing element
信息：CustomCategory:whats_new: 78 mini seconds publishing element
信息：SupportingMaterial:whats_new_rup: 47 mini seconds publishing element
信息：SupportingMaterial:whats_new_base_concepts: 62 mini seconds publishing element
信息：SupportingMaterial:whats_new_informal_resources: 47 mini seconds publishing element
信息：CustomCategory:about: 62 mini seconds publishing element
信息：SupportingMaterial:about_rup: 110 mini seconds publishing element
信息：SupportingMaterial:about_base_concepts: 94 mini seconds publishing element
信息：SupportingMaterial:about_informal_resources: 46 mini seconds publishing element
信息：RoleDescriptor:rup_change_manager: 329 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 218 mini seconds publishing element
信息：RoleDescriptor:rup_test_manager: 94 mini seconds publishing element
信息：RoleDescriptor:rup_test_designer: 63 mini seconds publishing element
信息：RoleDescriptor:rup_tester: 63 mini seconds publishing element
信息：RoleDescriptor:rup_review_manager: 47 mini seconds publishing element
信息：RoleDescriptor:rup_reviewer: 62 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 63 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 62 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 63 mini seconds publishing element
信息：RoleDescriptor:rup_process_engineer: 187 mini seconds publishing element
信息：RoleDescriptor:rup_configuration_manager: 235 mini seconds publishing element
信息：RoleDescriptor:rup_any_role: 171 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 63 mini seconds publishing element
信息：RoleDescriptor:rup_designer: 94 mini seconds publishing element
信息：RoleDescriptor:rup_implementer: 93 mini seconds publishing element
信息：RoleDescriptor:rup_database_designer: 79 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 93 mini seconds publishing element
信息：RoleDescriptor:rup_system_administrator: 63 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 109 mini seconds publishing element
信息：RoleDescriptor:rup_requirement_specifier: 47 mini seconds publishing element
信息：RoleDescriptor:rup_user_interface_designer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 281 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 656 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_results: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_evaluation_summary: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_log: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_suite: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_navmap: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_assessment: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 219 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_build: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_integration_build_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_interface: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_developer_test: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_package: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_class: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_subsystem: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_event: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 157 mini seconds publishing element
信息：WorkProductDescriptor:rup_architectural_proof_of_concept: 250 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_repository: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_signal: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_reference_architecture: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 188 mini seconds publishing element
信息：WorkProductDescriptor:rup_status_assessment: 156 mini seconds publishing element
信息：CapabilityPattern:rup_phases: 562 mini seconds publishing element
信息：CapabilityPattern:rup_phases: 282 mini seconds publishing process specific layout data
信息：RoleDescriptor:rup_process_engineer: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 62 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 859 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 63 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 141 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_actor: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 94 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 93 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 47 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 172 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 94 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_status_assessment: 78 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 63 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 188 mini seconds publishing element
信息：: 1203 mini-second(s) publishing element Activity:conceive_new_project[core.base_rup\capabilitypatterns\conceive_new_project_E9B31C9F.html]
信息：Activity:conceive_new_project: 1234 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 172 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 203 mini seconds publishing element
信息：CapabilityPattern:prepare_project_environments: 516 mini seconds publishing element
信息：CapabilityPattern:prepare_project_environments: 641 mini seconds publishing process specific layout data
信息：Activity:prepare_environment_for_project: 515 mini seconds publishing element
信息：Activity:create_project_configuration_management_cm_environments: 578 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 62 mini seconds publishing element
信息：Activity:prepare_environment_for_an_iteration: 656 mini seconds publishing element
信息：Activity:support_environment_during_an_iteration: 563 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_process: 63 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 734 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 94 mini seconds publishing element
信息：RoleDescriptor:rup_configuration_manager: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 62 mini seconds publishing element
信息：Activity:Refine the Project Plan: 813 mini seconds publishing element
信息：RoleDescriptor:rup_management_reviewer: 78 mini seconds publishing element
信息：Activity:monitor_control_project: 922 mini seconds publishing element
信息：TermDefinition:timeboxing: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 109 mini seconds publishing element
信息：Activity:plan_for_next_iteration: 844 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 62 mini seconds publishing element
信息：: 1016 mini-second(s) publishing element Activity:manage_the_scope_of_the_system[core.base_rup\capabilitypatterns\manage_the_scope_of_the_system_7E0B34E5.html]
信息：Activity:manage_the_scope_of_the_system: 1016 mini seconds publishing element
信息：Activity:manage_changing_requirements: 828 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 78 mini seconds publishing element
信息：: 1031 mini-second(s) publishing element Activity:define_a_candidate_architecture[core.base_rup\capabilitypatterns\define_a_candidate_architecture_A3651DA3.html]
信息：Activity:define_a_candidate_architecture: 1031 mini seconds publishing element
信息：TermDefinition:analysis_pattern: 47 mini seconds publishing element
信息：TermDefinition:pattern: 16 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 407 mini seconds publishing element
信息：WorkProductDescriptor:rup_integration_build_plan: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 62 mini seconds publishing element
信息：TermDefinition:test_oracle: 32 mini seconds publishing element
信息：: 2031 mini-second(s) publishing element Activity:manage_iteration[core.base_rup\capabilitypatterns\manage_iteration_2B95C965.html]
信息：Activity:manage_iteration: 2031 mini seconds publishing element
信息：RoleDescriptor:rup_test_analyst: 78 mini seconds publishing element
信息：RoleDescriptor:rup_test_manager: 47 mini seconds publishing element
信息：RoleDescriptor:rup_test_designer: 62 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 110 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 78 mini seconds publishing element
信息：RoleDescriptor:rup_requirement_specifier: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 140 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_strategy: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_test_ideas_list: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 188 mini seconds publishing element
信息：WorkProductDescriptor:rup_use_case_realization: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_data_model: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_architectural_proof_of_concept: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_repository: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_reference_architecture: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_user_interface_prototype: 46 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 157 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_storyboard: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_stakeholder_requests: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 94 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirement: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_glossary: 375 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase_model: 62 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 219 mini seconds publishing element
信息：RoleDescriptor:rup_software_architect: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 203 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_class: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_supplementary_specification: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_architecture_document: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_design_model: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_analysis_model: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_deployment_model: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_implementation_model: 62 mini seconds publishing element
信息：RoleDescriptor:rup_technical_reviewer: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_risk_list: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 93 mini seconds publishing element
信息：Activity:plan_the_project: 829 mini seconds publishing element
信息：CapabilityPattern:plan_entire_project: 625 mini seconds publishing element
信息：CapabilityPattern:plan_entire_project: 578 mini seconds publishing process specific layout data
信息：: 1125 mini-second(s) publishing element Activity:plan_the_integration[core.base_rup\capabilitypatterns\plan_the_integration_30EC233.html]
信息：Activity:plan_the_integration: 1140 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 79 mini seconds publishing element
信息：WorkProductDescriptor:rup_business_case: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_software_requirements_specification: 94 mini seconds publishing element
信息：WorkProductDescriptor:rup_vision: 109 mini seconds publishing element
信息：WorkProductDescriptor:rup_review_record: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_iteration_plan: 110 mini seconds publishing element
信息：WorkProductDescriptor:rup_change_request: 78 mini seconds publishing element
信息：RoleDescriptor:rup_change_manager: 62 mini seconds publishing element
信息：RoleDescriptor:rup_project_manager: 78 mini seconds publishing element
信息：WorkProductDescriptor:rup_project_plan: 63 mini seconds publishing element
信息：WorkProductDescriptor:rup_work_order: 125 mini seconds publishing element
信息：WorkProductDescriptor:rup_development_infrastructure: 62 mini seconds publishing element
信息：RoleDescriptor:rup_integrator: 63 mini seconds publishing element
信息：RoleDescriptor:rup_configuration_manager: 156 mini seconds publishing element
信息：: 2047 mini-second(s) publishing element CapabilityPattern:ongoing_management_and_support[core.base_rup\capabilitypatterns\ongoing_management_and_support_46A101AD.html]
信息：CapabilityPattern:ongoing_management_and_support: 2063 mini seconds publishing element
信息：CapabilityPattern:ongoing_management_and_support: 2562 mini seconds publishing process specific layout data
信息：: 1297 mini-second(s) publishing element Activity:manage_change_requests[core.base_rup\capabilitypatterns\manage_change_requests_F7A11348.html]
信息：Activity:manage_change_requests: 1297 mini seconds publishing element
信息：Activity:refine_the_system_definition: 922 mini seconds publishing element
信息：RoleDescriptor:rup_system_analyst: 156 mini seconds publishing element
信息：WorkProductDescriptor:rup_usecase: 78 mini seconds publishing element
